parameters,values
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.536324501037598
posterior_day_20,10.0
posterior_day_20,7.950770854949951
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.147171974182129
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-4.023754119873047
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.310203552246094
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-0.8783302307128906
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.308168411254883
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-7.747821807861328
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-7.604734420776367
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.020689964294434
posterior_day_20,10.0
posterior_day_20,6.2156291007995605
posterior_day_20,10.0
posterior_day_20,5.363130569458008
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.552855491638184
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.14188647270202637
posterior_day_20,-0.7892985343933105
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-2.238475799560547
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.401959419250488
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.22814702987670898
posterior_day_20,10.0
posterior_day_20,8.95820426940918
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.900705337524414
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-7.707014083862305
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.31950950622558594
posterior_day_20,10.0
posterior_day_20,7.407757759094238
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.232841968536377
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,3.5284643173217773
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,8.253534317016602
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-8.769878387451172
posterior_day_20,5.75985050201416
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-8.671951293945312
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,2.7331361770629883
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.814444541931152
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,5.984186172485352
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.5250368118286133
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-8.326045036315918
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,-0.3005657196044922
posterior_day_20,10.0
posterior_day_20,1.6919679641723633
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.206565856933594
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-1.3618745803833008
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-5.326969146728516
posterior_day_20,-9.959052085876465
posterior_day_20,9.955432891845703
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-6.52326774597168
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.596707344055176
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.385366439819336
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.285395622253418
posterior_day_20,-2.9083375930786133
posterior_day_20,4.933889389038086
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,8.240665435791016
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-9.89945125579834
posterior_day_20,10.0
posterior_day_20,-4.186441421508789
posterior_day_20,10.0
posterior_day_20,8.466938018798828
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.893851280212402
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.7506237030029297
posterior_day_20,10.0
posterior_day_20,-3.2367115020751953
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.0923218727111816
posterior_day_20,0.6184787750244141
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-5.455631256103516
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-4.232213973999023
posterior_day_20,10.0
posterior_day_20,2.9051570892333984
posterior_day_20,10.0
posterior_day_20,5.426995277404785
posterior_day_20,4.1794233322143555
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-4.022597312927246
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.996191024780273
posterior_day_20,0.01773834228515625
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.073677062988281
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.3426647186279297
posterior_day_20,4.341794013977051
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.382745742797852
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,8.925787925720215
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.509529113769531
posterior_day_20,5.156192779541016
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-1.3745231628417969
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.134291648864746
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.123722553253174
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,3.7055912017822266
posterior_day_20,10.0
posterior_day_20,3.6615142822265625
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-0.7737464904785156
posterior_day_20,10.0
posterior_day_20,-9.303567886352539
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-2.8520002365112305
posterior_day_20,10.0
posterior_day_20,2.0940589904785156
posterior_day_20,4.678588390350342
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.9089493751525879
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.921751976013184
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.065460205078125
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,5.958524703979492
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.687407493591309
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,3.2174673080444336
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.605466842651367
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,8.327320098876953
posterior_day_20,10.0
posterior_day_20,2.863788604736328
posterior_day_20,8.287689208984375
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-2.327460289001465
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-0.7071642875671387
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-6.949169158935547
posterior_day_20,9.300094604492188
posterior_day_20,-0.21082258224487305
posterior_day_20,5.238173961639404
posterior_day_20,-1.884805679321289
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,5.498422622680664
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-4.3048200607299805
posterior_day_20,2.778233528137207
posterior_day_20,7.581657409667969
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.874669075012207
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,2.6139705181121826
posterior_day_20,1.1996221542358398
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-0.6903397440910339
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.429411888122559
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-1.546891212463379
posterior_day_20,6.871206283569336
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-3.6679792404174805
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,10.0
posterior_day_20,9.371872901916504
posterior_day_20,10.0
posterior_day_20,0.28055810928344727
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.614006042480469
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.17564678192138672
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,0.08825302124023438
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.2817668914794922
posterior_day_20,7.269294738769531
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,4.891231536865234
posterior_day_20,8.388907432556152
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,7.960577011108398
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.8756370544433594
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,1.8993654251098633
posterior_day_20,10.0
posterior_day_20,9.470084190368652
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,-0.4234619140625
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,9.434577941894531
posterior_day_20,1.8521833419799805
posterior_day_20,4.075070381164551
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,6.3700432777404785
posterior_day_20,10.0
posterior_day_20,-10.0
posterior_day_20,5.061014175415039
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,10.0
posterior_day_20,5.200092315673828
posterior_day_20,10.0
