beta0,beta1,beta2,beta3,sigma,chain
18.025314,-7.2404056,65.67499,-51.612053,18.642464,chain_2
18.537289,11.391043,6.961144,-22.970932,12.5839815,chain_2
18.49473,4.01348,10.352966,-15.301233,12.255905,chain_2
18.816324,-11.892721,11.060871,-0.35046202,8.351945,chain_2
11.048111,19.399796,-11.731061,-8.515283,13.434023,chain_2
15.806907,3.9553428,8.28183,-7.8592935,15.102268,chain_2
18.687729,8.844731,-13.505555,2.7108817,12.426013,chain_2
15.984418,13.158063,-2.4469492,-9.742251,11.177472,chain_2
19.79596,12.121852,-10.937931,-2.6377716,10.763652,chain_2
21.822191,33.33429,-28.442133,-1.7372407,13.290085,chain_2
18.912594,11.289244,-8.839139,-3.2579656,8.560404,chain_2
18.855433,45.891777,-33.316856,-14.402439,13.18258,chain_2
18.231567,0.6150238,-20.771921,17.178314,13.260694,chain_2
15.468929,-3.3953586,6.319973,-2.438179,11.0239315,chain_2
18.748873,11.482544,-30.051102,21.233366,11.213544,chain_2
16.185612,17.897694,-25.5875,6.4679375,9.190353,chain_2
18.515223,11.611276,3.8302882,-14.82676,12.816065,chain_2
18.314508,13.595541,1.3578963,-18.100698,8.241547,chain_2
15.923894,12.072637,-15.623953,-0.35046014,10.176882,chain_2
18.019669,17.182,-7.203281,-11.669978,9.617977,chain_2
18.75742,-1.0944825,12.632656,-12.960966,10.554792,chain_2
19.167902,-14.383855,-8.496784,19.586473,12.228327,chain_2
16.726084,2.6658926,20.457075,-22.873457,7.7678857,chain_2
16.795095,2.7514513,-10.220611,11.430874,16.75268,chain_2
18.901447,-2.4477553,-9.611432,15.186806,10.928065,chain_2
11.868604,33.764954,-18.803085,-14.123195,10.6086,chain_2
19.198486,6.04465,-8.741027,1.2289869,11.148664,chain_2
17.242569,-0.07683396,27.139025,-22.953142,14.515879,chain_2
18.63805,-12.688397,-2.4753888,8.205568,11.815712,chain_2
18.799604,-15.533081,33.307625,-14.624895,12.698448,chain_2
16.26102,29.321213,-15.064197,-15.041153,9.220745,chain_2
21.029425,22.773125,-8.190632,-8.764208,17.185978,chain_2
16.072567,7.566413,9.389738,-18.43021,12.101577,chain_2
19.109974,23.163527,-21.087383,-3.5400581,11.020626,chain_2
22.27258,-0.8462051,0.33644772,3.4260993,12.957931,chain_2
15.973827,17.17583,-11.945264,-7.246216,9.092717,chain_2
20.657677,20.128798,-6.0158787,-12.467259,9.243447,chain_2
16.150677,21.079647,-20.005056,-0.41356555,11.471091,chain_2
17.610832,17.266586,-3.634066,-11.235321,9.803892,chain_2
15.520454,11.022908,14.10821,-25.616951,11.961818,chain_2
14.692948,-3.1831808,-7.87726,9.442984,9.980726,chain_2
17.002787,61.126926,-33.575703,-24.06862,15.457485,chain_2
16.543047,-0.674137,-5.9328427,4.4320145,14.047104,chain_2
15.705941,20.786798,-1.671457,-20.20885,11.162059,chain_2
16.351028,25.848091,6.398164,-28.662449,11.216341,chain_2
17.826387,8.670634,17.443218,-25.342308,14.415091,chain_2
19.966381,8.180447,-7.087652,-1.4632144,10.917719,chain_2
16.508013,1.982618,2.7742982,-6.841812,8.14065,chain_2
18.366808,23.372465,0.8445087,-21.550877,13.4201,chain_2
16.662966,1.4445184,10.168032,-10.203797,9.667088,chain_2
16.876772,9.206378,-2.5905204,-7.542781,9.112668,chain_2
18.347284,17.021282,-31.13096,17.7729,11.854772,chain_2
16.705088,-11.885066,24.698046,-12.233507,13.302391,chain_2
20.824018,19.327515,-32.01339,12.255493,11.270324,chain_2
17.18088,22.828764,-2.4601934,-18.68237,10.691144,chain_2
17.8127,22.093529,11.324107,-30.624348,15.389845,chain_2
22.63088,23.857948,3.8901148,-23.908478,16.43317,chain_2
17.417662,18.8393,-2.3524778,-14.670036,11.488827,chain_2
17.369339,10.29458,-0.5706513,-9.564523,10.490473,chain_2
21.771727,37.266235,-24.49984,-13.42387,14.2812395,chain_2
24.357779,10.572655,32.09622,-43.226547,15.203228,chain_2
18.35876,-9.309102,-16.519539,21.032413,12.1886015,chain_2
16.563622,-43.954006,41.33565,5.3054614,17.120102,chain_2
20.985556,32.125854,-12.648776,-15.055894,13.000882,chain_2
16.24287,-7.061413,10.160187,-5.2154727,9.485881,chain_2
17.40998,-3.872137,10.335861,-7.701268,10.250811,chain_2
19.399345,19.3924,-3.825783,-15.64538,8.28731,chain_2
24.980345,-14.002322,26.273346,-14.684906,16.496532,chain_2
9.678551,4.772636,-0.4980812,-4.3569694,10.95031,chain_2
20.639078,25.281237,-25.061537,2.754329,12.171827,chain_2
12.364186,27.18481,-0.74749684,-27.487541,13.617141,chain_2
16.319494,-6.4003434,13.421496,-8.589919,12.57785,chain_2
15.311479,8.305708,-3.5825279,-2.8752184,9.7294,chain_2
17.849457,20.021975,-0.6055527,-13.995411,13.777163,chain_2
19.23849,6.7712417,-1.7466135,-9.80327,11.5155325,chain_2
16.331686,12.341007,-15.420964,2.2282307,10.342785,chain_2
17.049992,22.558565,-11.788271,-11.271369,10.942337,chain_2
16.499283,-1.956854,22.916876,-18.68728,13.938177,chain_2
17.460241,3.0656757,11.761566,-13.926137,10.653923,chain_2
21.60776,14.250121,-6.8580923,-6.3882375,10.412139,chain_2
18.982286,22.925117,-5.50292,-18.656782,14.860297,chain_2
15.953826,13.394195,-9.193983,-5.60329,9.504653,chain_2
17.961369,10.599856,-5.570146,-9.004231,11.849656,chain_2
19.149279,2.7628303,27.359856,-29.652452,9.130708,chain_2
17.113941,16.789673,-27.687798,12.912555,12.320218,chain_2
21.974613,17.332197,-16.91215,-3.3951404,9.451098,chain_2
16.675177,14.154705,-20.040102,4.065219,9.18272,chain_2
16.768295,0.0326792,9.093957,-10.49957,12.095392,chain_2
18.451132,4.0062327,18.520458,-22.639313,14.835581,chain_2
17.163395,23.263725,-13.503122,-8.360738,10.682081,chain_2
19.142773,-16.536695,24.973335,-9.021268,8.981602,chain_2
19.464897,6.87543,-35.89983,27.124634,14.208509,chain_2
22.255836,20.73258,2.2883914,-21.956768,13.542722,chain_2
13.012399,-9.6755,38.89557,-27.745178,13.403003,chain_2
16.753683,26.43676,-40.03272,17.526257,13.409175,chain_2
16.737972,12.803774,-14.565815,2.593874,9.81796,chain_2
17.660355,32.50597,-17.127264,-12.287899,10.338574,chain_2
12.842723,-4.9883933,-22.652225,25.752851,12.926959,chain_2
20.568546,40.481903,-68.25577,27.784636,16.887877,chain_2
15.295231,-12.608515,35.505344,-21.116394,9.250868,chain_2
18.173567,-5.852093,21.64537,-15.07085,11.547732,chain_2
20.289934,-5.845072,17.2096,-10.94139,11.634211,chain_2
15.5606785,10.189467,-17.264254,5.0325785,10.037187,chain_2
18.0891,0.78856975,-0.1413691,-3.1635935,11.52561,chain_2
17.344107,-5.5658503,21.620173,-21.902079,12.069714,chain_2
20.317001,-18.264795,16.169487,-3.0556452,14.725834,chain_2
18.638813,-22.957891,49.92642,-25.551842,11.594239,chain_2
19.821451,33.589767,-26.648256,-10.279854,10.923674,chain_2
17.894728,25.692951,-33.909966,11.128979,11.207255,chain_2
16.26628,15.167794,-5.8022647,-10.416414,9.633472,chain_2
18.860153,-8.341466,19.276121,-9.67405,12.199157,chain_2
20.408888,-9.15833,20.706089,-10.303117,10.582863,chain_2
16.075422,18.040968,-7.154715,-8.849292,9.218599,chain_2
16.906404,0.11350733,16.71911,-17.498678,12.495925,chain_2
19.46651,29.112677,-28.895288,1.1688786,11.202476,chain_2
19.322563,19.202066,0.2893641,-15.547456,12.597219,chain_2
16.810621,12.519097,-1.3513753,-14.262426,13.033557,chain_2
15.836217,-9.148564,16.289963,-10.287536,11.2074585,chain_2
21.042622,26.859598,-34.347485,5.291885,10.5251875,chain_2
18.561136,6.550931,-19.418331,11.532275,16.333849,chain_2
14.147498,25.495237,11.026022,-34.55106,10.459689,chain_2
16.600218,20.96353,-32.62161,9.520916,11.819666,chain_2
17.919952,14.2991905,-7.4125123,-4.8750076,14.844677,chain_2
15.542771,7.9036665,18.702808,-22.989813,12.045988,chain_2
17.360872,36.436882,-8.555474,-22.47927,11.579391,chain_2
16.666,31.16934,-18.037746,-13.786149,11.050304,chain_2
16.381342,15.048057,-17.255035,2.646713,9.934415,chain_2
17.882627,6.216423,14.621273,-19.051804,10.2848015,chain_2
15.56959,11.151057,-11.962547,1.711231,10.1621475,chain_2
19.659597,5.2454557,-8.312827,5.177302,7.270597,chain_2
17.520142,7.1797304,4.7355647,-10.598701,9.836598,chain_2
17.47946,-7.9034758,18.843674,-11.215186,9.044392,chain_2
21.253357,23.347424,-29.239561,4.7698407,12.565675,chain_2
19.597694,26.071877,-20.40817,-8.856462,11.677284,chain_2
17.589666,-0.19509377,28.85295,-27.605124,12.133257,chain_2
21.314735,-15.159791,32.712223,-15.0785475,10.339858,chain_2
12.29007,2.6813378,34.79584,-35.073395,12.900299,chain_2
21.252151,23.146292,-38.998978,18.852552,10.746843,chain_2
17.152956,0.6683266,0.09821999,-4.5989256,9.397659,chain_2
17.482218,-25.278423,36.611404,-12.164147,12.601073,chain_2
17.352318,9.833657,14.177919,-21.749224,13.495631,chain_2
17.811293,34.916744,-41.184406,7.801634,13.229434,chain_2
16.839363,6.113765,12.880773,-19.049913,11.756486,chain_2
18.078697,14.383608,-8.766205,-0.99418235,8.549504,chain_2
12.868628,6.0314636,-4.9996223,-3.235328,13.117377,chain_2
17.678963,13.760802,-8.541325,-2.4390852,9.9925165,chain_2
16.033442,15.204491,-19.932247,6.9828615,11.858825,chain_2
18.590744,-4.5548053,40.506985,-37.105927,9.139782,chain_2
19.345377,11.1102295,-6.8802814,-5.687555,14.399166,chain_2
19.672941,30.51095,-11.792231,-19.069199,10.00711,chain_2
16.865463,-11.1158085,2.2369697,11.624745,12.05857,chain_2
15.286368,14.405032,-14.384381,2.2605982,15.862246,chain_2
16.408861,5.9278264,17.770004,-21.160727,15.584251,chain_2
18.40662,17.416101,1.1562892,-21.563046,7.4209814,chain_2
14.823945,7.796175,24.174252,-32.54761,13.947096,chain_2
16.494764,39.978676,-45.609795,7.4248457,10.071681,chain_2
19.006126,-2.139982,15.511982,-15.866033,9.784205,chain_2
17.927662,11.316693,-18.684334,5.5967,9.994191,chain_2
16.606705,-20.220345,38.6004,-15.990088,11.910511,chain_2
15.43393,10.394239,2.4252565,-11.547858,11.004441,chain_2
16.755407,4.8024073,6.770502,-5.3194313,12.469015,chain_2
12.985186,44.980793,-48.43251,8.118205,13.212784,chain_2
18.795769,-4.492312,31.432787,-27.281567,11.272927,chain_2
19.36522,36.22661,-45.725998,5.6763554,12.655095,chain_2
14.046099,27.125998,-23.708275,-1.4367303,8.984883,chain_2
14.415042,-7.9341297,12.930191,-7.970659,10.225857,chain_2
16.03249,15.098979,14.602336,-27.78856,9.325969,chain_2
16.118979,32.281063,-13.897135,-19.738317,10.87187,chain_2
20.492546,2.7968369,20.822502,-22.115591,14.39015,chain_2
18.964771,-19.971672,18.202305,1.2467593,9.456984,chain_2
16.407331,25.525106,-28.518412,2.1870065,12.512068,chain_2
18.073917,13.3909855,-13.5253525,5.2390556,13.21978,chain_2
21.046846,14.266812,2.4400737,-13.925073,9.774667,chain_2
18.525948,24.510384,1.5185542,-25.83271,13.645743,chain_2
15.284433,25.666677,4.125036,-29.44883,11.532531,chain_2
21.55894,7.0419607,-11.026282,3.1539788,9.669386,chain_2
15.543829,22.652777,-24.665373,3.2047906,10.711576,chain_2
14.077094,15.012123,-13.439665,-4.1165237,10.35056,chain_2
20.568012,24.97674,3.1360698,-30.277803,12.745258,chain_2
11.803655,12.100309,-13.284223,-2.2987585,9.471039,chain_2
14.296099,4.2050514,8.017801,-14.530426,10.738091,chain_2
17.098438,0.22660077,4.6745005,-2.4812293,11.16898,chain_2
19.241173,14.896204,-7.792327,-9.077656,9.899621,chain_2
17.402376,25.173082,-4.352765,-18.681684,12.732791,chain_2
19.006847,13.760636,-5.5226,-5.8688464,13.495685,chain_2
20.446707,-15.495735,12.5165825,3.166103,12.941209,chain_2
15.798867,33.178535,-42.836845,9.23528,10.740135,chain_2
14.394145,17.79269,-5.588544,-15.359543,8.879616,chain_2
18.019709,12.51989,-4.7107077,-9.916539,10.39182,chain_2
18.271717,7.7218213,17.936234,-24.464233,9.5234,chain_2
16.657299,-5.4573393,12.404461,-8.039678,11.532319,chain_2
17.111807,22.896431,-24.22004,0.921683,15.261564,chain_2
16.634792,6.045309,-39.018337,27.73685,11.478782,chain_2
17.55084,-25.993849,42.029922,-16.684668,12.186773,chain_2
19.711205,18.2608,-6.0289054,-15.017367,9.610117,chain_2
21.060205,25.307886,-27.937426,2.719293,12.112603,chain_2
22.029484,27.020283,-36.672314,12.0319395,10.699421,chain_2
17.633202,21.346031,-8.670723,-15.343464,14.050323,chain_2
18.656752,12.8769245,-0.48603833,-13.907904,17.420956,chain_2
19.596983,16.841793,-4.3394804,-21.133198,15.416794,chain_2
19.546259,15.45081,-44.95182,27.130432,11.30532,chain_2
20.287344,3.623816,22.070408,-21.07738,11.917022,chain_2
18.202225,0.7738137,21.755203,-24.056238,11.798116,chain_2
11.5751,-11.053221,13.269851,-6.6821012,18.783756,chain_2
13.76536,-11.121954,-0.71402466,13.136165,11.622045,chain_2
18.454603,-38.605015,71.60058,-36.182255,15.977075,chain_2
18.208809,8.326466,-4.527086,-4.664859,8.740519,chain_2
20.623562,3.6257336,-2.8350482,-3.6640816,10.411066,chain_2
16.292723,-1.4201231,23.0204,-22.85382,16.055058,chain_2
20.30268,-5.746066,11.610168,-2.2775772,12.485546,chain_2
17.059736,8.838821,-17.995844,3.7343857,9.666988,chain_2
16.593328,2.4196558,12.239617,-11.333159,11.746831,chain_2
19.255114,3.4218857,-4.4340506,-1.8412098,10.20185,chain_2
19.584934,20.660627,-6.9418116,-10.943609,12.096535,chain_2
22.46071,17.727844,-2.4763474,-15.65284,10.482821,chain_2
13.49358,-4.964432,13.372628,-9.999243,9.665357,chain_2
20.587172,3.5493102,-9.204546,6.0236864,12.489494,chain_2
14.959304,18.595812,6.0940666,-21.044807,14.805469,chain_2
16.59452,13.462426,-3.6994948,-8.208532,11.056502,chain_2
14.648285,21.682743,3.5270276,-16.236725,14.849024,chain_2
19.671217,-6.221696,30.817602,-24.128128,11.752375,chain_2
17.806688,18.723505,-9.781824,-9.73978,11.580722,chain_2
11.048179,29.663452,-30.412508,1.1459446,12.480219,chain_2
20.21545,8.049349,8.374786,-16.488697,10.385957,chain_2
17.29356,9.841515,19.453588,-29.466293,9.046098,chain_2
22.114595,15.76662,-41.296974,21.490606,16.951777,chain_2
19.637777,5.108631,-14.642436,10.257268,10.758224,chain_2
16.317923,27.08189,-21.359522,-7.8400726,11.588678,chain_2
18.360302,8.542767,2.3620224,-7.642394,9.436525,chain_2
15.900804,11.716734,-16.142288,2.9497147,13.767036,chain_2
18.562817,6.5707607,1.3807573,-6.2047615,8.956361,chain_2
23.787548,2.8079114,6.9735866,-8.4947815,13.421716,chain_2
16.37326,21.45295,10.630153,-34.384777,9.507552,chain_2
23.713978,28.943066,-11.384262,-19.59736,16.36682,chain_3
16.065481,-5.9295607,41.82843,-38.410408,10.326314,chain_3
18.372417,3.1359372,0.013715267,-5.268467,9.854953,chain_3
15.678606,18.2232,4.886932,-20.323536,8.999076,chain_3
17.837286,-3.8375278,6.118263,-2.5683236,10.627285,chain_3
13.022245,10.563885,-4.9595733,-2.373417,10.851265,chain_3
17.990784,30.827505,-31.884008,1.1835496,12.224677,chain_3
12.577174,14.9611845,5.7005744,-14.451318,14.291308,chain_3
17.99004,21.06717,-9.708295,-9.16974,9.462354,chain_3
14.053252,23.813,-10.352207,-15.3136215,12.357942,chain_3
19.408007,-15.499163,13.08263,1.0501323,12.9007,chain_3
19.950459,-6.187829,23.215347,-17.591883,10.962439,chain_3
16.543736,7.196049,7.4762087,-12.759422,9.194437,chain_3
16.615597,-1.5474919,9.624025,-6.3782716,9.635448,chain_3
20.56824,28.80133,-3.5106235,-25.074844,8.680178,chain_3
14.928266,-13.5137825,38.489437,-24.251808,12.936909,chain_3
19.088837,21.57656,-15.309287,-5.684389,8.680144,chain_3
18.006975,-1.5550085,20.22723,-17.225431,10.430022,chain_3
14.496099,13.400557,-28.147335,15.779505,8.76573,chain_3
15.694645,16.356081,-2.767817,-12.3716345,13.663607,chain_3
19.35991,12.567421,-17.396526,2.6968992,9.002192,chain_3
15.71264,-4.0561514,6.737256,-5.254649,8.949959,chain_3
14.433563,-3.7607396,1.3816333,3.147946,9.062355,chain_3
24.958012,21.674128,5.631056,-25.703573,11.621375,chain_3
17.01699,-4.951291,-3.1693833,8.361712,12.069052,chain_3
17.624826,27.402035,-38.243366,11.118216,8.983645,chain_3
15.7568445,32.92045,-26.179502,-5.9037256,11.563519,chain_3
19.081512,-0.38094306,3.2205105,-3.0268764,12.21473,chain_3
18.409893,32.249065,-13.587754,-17.36801,14.111116,chain_3
18.51789,20.076916,1.0542996,-21.06077,8.845965,chain_3
18.945578,1.6349878,-25.322054,24.90136,9.376384,chain_3
16.842974,16.578457,-12.3325615,-2.3635957,9.603647,chain_3
15.837067,4.3402133,16.64148,-21.46149,9.546991,chain_3
18.363314,6.027772,-3.4728088,-1.0821577,11.386982,chain_3
17.621946,8.962776,-4.693115,-4.596419,9.785077,chain_3
19.890173,-4.2556973,27.467026,-20.397627,11.772745,chain_3
14.590292,0.5857731,-0.36164188,-1.7293019,13.727541,chain_3
19.208557,3.714353,11.4121685,-12.731797,10.772265,chain_3
19.625175,-0.61668354,-15.465591,15.237652,11.769112,chain_3
17.035826,-28.5931,40.81891,-13.586907,10.899087,chain_3
18.292618,17.018677,-3.1867254,-12.26924,9.766646,chain_3
17.386662,-25.903492,35.628796,-13.429249,10.440521,chain_3
17.71586,23.313555,-12.713853,-9.768595,11.84362,chain_3
12.406548,-5.094282,6.37201,2.0861292,10.567251,chain_3
15.637536,17.3962,-22.501528,5.4651318,12.17936,chain_3
22.521051,4.4625735,17.713774,-22.386135,13.269723,chain_3
20.338854,-1.6258725,17.28612,-16.505785,8.495239,chain_3
13.684708,22.145386,-8.978203,-12.535526,12.587285,chain_3
16.376091,24.231121,2.5034645,-23.927538,11.016919,chain_3
14.042367,-2.5663972,4.6739535,-0.1477505,16.745604,chain_3
13.886974,38.71551,-15.9235735,-19.043882,12.217692,chain_3
15.586935,3.0230534,-2.3197565,1.9202175,10.647658,chain_3
13.201855,3.2013135,16.618443,-24.21829,12.253694,chain_3
16.444279,12.20581,-8.06427,-6.9960546,9.863153,chain_3
18.710258,24.459105,-9.691498,-15.728496,11.219882,chain_3
13.67173,28.846992,-43.399406,14.259158,9.730784,chain_3
16.669973,-4.556358,-0.03861797,6.404112,12.666654,chain_3
19.385008,28.140036,-12.146874,-14.528383,8.900996,chain_3
16.150547,-13.845412,3.7525275,9.018731,11.014565,chain_3
20.378603,10.763972,-45.670837,36.54762,13.006007,chain_3
11.2776,47.59348,-0.77164114,-41.833633,18.664759,chain_3
20.787441,-1.0856177,14.5231285,-15.715094,10.701883,chain_3
21.775568,-22.187046,62.41899,-42.49395,14.778778,chain_3
16.444191,3.9886818,23.277426,-26.038824,12.082595,chain_3
21.925049,27.850744,-7.0489006,-22.188242,12.760142,chain_3
21.740866,26.087893,-10.978429,-22.504795,12.6284485,chain_3
14.503864,14.691545,-24.749857,5.6154394,13.580452,chain_3
15.721913,9.726912,3.335763,-16.811842,13.07386,chain_3
18.72281,11.82262,-4.356084,-11.829565,9.191076,chain_3
18.267231,-3.5973163,21.605656,-19.893887,9.440619,chain_3
16.88791,1.124161,13.468148,-13.590002,9.703218,chain_3
16.92536,1.9624839,9.887194,-15.617373,10.923944,chain_3
17.85848,-8.33703,14.646226,-11.351941,10.035581,chain_3
16.345135,-0.3264513,9.291239,-13.141382,12.733343,chain_3
17.792847,12.622272,-13.091818,-1.7092338,11.969392,chain_3
17.87424,-7.2386913,8.792913,-4.19501,11.971792,chain_3
17.052834,-25.070501,26.885748,0.5088382,10.7744665,chain_3
15.849116,-25.715584,31.675125,-8.533767,9.317599,chain_3
19.259802,48.304474,-43.264942,-4.771642,12.003932,chain_3
15.847015,3.9217288,-9.249417,6.8245974,9.577132,chain_3
17.954592,11.903619,-5.613326,-7.7141843,8.46413,chain_3
16.288677,-3.5387344,22.47807,-15.853537,12.933495,chain_3
16.455046,25.725689,-4.4969587,-24.033228,10.769256,chain_3
15.887718,15.087593,-25.26598,10.542095,15.569552,chain_3
16.212439,-4.829464,10.07968,-4.4752307,8.718947,chain_3
14.890669,3.2060366,7.3487544,-14.305202,10.711862,chain_3
13.846713,-28.433933,42.947697,-18.61027,15.830052,chain_3
16.55357,9.807991,-12.465075,5.4246974,13.548454,chain_3
20.50512,-7.063859,14.498008,-11.060597,10.146206,chain_3
18.465443,4.766741,-0.7058724,-3.2849321,10.255994,chain_3
16.502201,25.475756,-20.778948,-4.993729,9.924983,chain_3
18.474401,19.977694,-6.820538,-16.169308,11.742258,chain_3
16.648348,8.774181,-13.288537,3.9928057,9.374334,chain_3
20.386768,3.2744062,5.590983,-5.947047,13.347907,chain_3
15.804385,-16.09917,-0.8359512,14.278272,13.942072,chain_3
17.304495,-4.9177985,24.930286,-17.505613,10.475401,chain_3
18.226406,21.00421,-25.149855,6.39902,9.939341,chain_3
18.631025,25.219563,-16.659412,-8.279608,9.226834,chain_3
16.243511,-1.3789171,-15.80836,12.950205,11.864,chain_3
13.609763,-0.56175315,20.393656,-18.467207,11.304436,chain_3
16.43868,33.258316,-8.800497,-20.41623,13.090147,chain_3
15.529112,-3.248661,27.63951,-27.070612,10.831995,chain_3
22.69575,-0.0972898,-16.767056,16.021502,11.852134,chain_3
21.219099,10.064912,-12.26384,2.3816476,11.88595,chain_3
14.104736,39.20388,-41.392517,4.6015787,9.735335,chain_3
15.386318,-7.872934,1.3619426,9.796309,10.653859,chain_3
16.773352,-16.21533,-2.8246498,22.113037,11.986478,chain_3
21.778465,18.24429,9.761783,-26.777481,10.620555,chain_3
